,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency
Mean1,541.16125,541.16125,541.19125,0.029999999999972715,False,0.16124999999999545,0.19124999999996817,1,0.5581739929209295,541.17575,0.014499999999998181,0.015499999999974534,33.33333333336365
Mean1,541.3525,541.3525,541.38525,0.03275000000007822,False,0.16174999999998363,0.19450000000006185,1,0.5875937815749037,541.36925,0.01675000000000182,0.016000000000076398,30.534351144965242
Mean1,541.547,541.547,541.57725,0.030250000000023647,False,0.1647499999999127,0.19499999999993634,1,0.564796939725712,541.562,0.014999999999986358,0.01525000000003729,33.05785123964358
Mean1,541.742,541.742,541.77325,0.03125,False,0.1602500000000191,0.1915000000000191,1,0.594942977531251,541.75725,0.01525000000003729,0.01599999999996271,32.0
Mean1,541.9335,541.9335,541.9655,0.03200000000003911,False,0.1634999999999991,0.1955000000000382,1,0.5577286437662495,541.94925,0.015750000000025466,0.016250000000013642,31.24999999996181
Mean1,542.129,542.129,542.1585,0.02949999999998454,False,0.16274999999995998,0.19224999999994452,1,0.5506497978376802,542.1435,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,542.32125,542.32125,542.3535,0.03225000000009004,False,0.16099999999994452,0.19325000000003456,1,0.5840131599816826,542.33775,0.016500000000064574,0.015750000000025466,31.007751937897925
Mean1,542.5145,542.5145,542.54575,0.03125,False,0.1642500000000382,0.1955000000000382,1,0.5649799807375846,542.5295,0.014999999999986358,0.016250000000013642,32.0
Mean1,542.71,542.71,542.74075,0.030750000000011823,False,0.16075000000000728,0.1915000000000191,1,0.5698456088263277,542.725,0.014999999999986358,0.015750000000025466,32.52032520323953
Mean1,542.9015,542.9015,542.93475,0.033249999999952706,False,0.16150000000004638,0.1947499999999991,1,0.6083467188986998,542.91875,0.017249999999989996,0.01599999999996271,30.07518796996759
Mean1,543.09625,543.09625,543.12625,0.029999999999972715,False,0.1642499999999245,0.19424999999989723,1,0.5438853892733688,543.111,0.014749999999935426,0.01525000000003729,33.33333333336365
Mean1,543.2905,543.2905,543.322,0.03150000000005093,False,0.1602500000000191,0.19175000000007003,1,0.5737439040869402,543.30625,0.015750000000025466,0.015750000000025466,31.746031745980417
Mean1,543.48225,543.48225,543.5145,0.03224999999997635,False,0.1634999999999991,0.19574999999997544,1,0.5730004583546306,543.49775,0.015499999999974534,0.01675000000000182,31.00775193800723
Mean1,543.678,543.678,543.70775,0.02975000000003547,False,0.16199999999992087,0.19174999999995634,1,0.5564073236273546,543.69275,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,543.86975,543.86975,543.90275,0.03300000000001546,False,0.16050000000007003,0.1935000000000855,1,0.6043934306157847,543.8865,0.01675000000000182,0.016250000000013642,30.303030303016104
Mean1,544.06325,544.06325,544.095,0.03174999999998818,False,0.16374999999993634,0.1954999999999245,1,0.5847767084678601,544.0785,0.015249999999923602,0.016500000000064574,31.496062992137713
Mean1,544.25875,544.25875,544.28925,0.03050000000007458,False,0.16099999999994452,0.1915000000000191,1,0.5500040357420712,544.2737500000001,0.015000000000100044,0.015499999999974534,32.786885245821466
Mean1,544.45025,544.45025,544.48275,0.032500000000027285,False,0.16274999999995998,0.19524999999998727,1,0.5789376465196383,544.46675,0.016500000000064574,0.01599999999996271,30.76923076920494
Mean1,544.6455,544.6455,544.675,0.02949999999998454,False,0.16375000000005002,0.19325000000003456,1,0.552967423557506,544.66,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,544.83875,544.83875,544.87075,0.03200000000003911,False,0.15999999999996817,0.19200000000000728,1,0.5813263592091835,544.85475,0.01599999999996271,0.016000000000076398,31.24999999996181
Mean1,545.03075,545.03075,545.06275,0.03200000000003911,False,0.16374999999993634,0.19574999999997544,1,0.5872890746155035,545.04625,0.015499999999974534,0.016500000000064574,31.24999999996181
Mean1,545.2265,545.2265,545.257,0.03049999999996089,False,0.1610000000000582,0.1915000000000191,1,0.5814947101711861,545.2415,0.014999999999986358,0.015499999999974534,32.78688524594368
Mean1,545.418,545.418,545.4505,0.032500000000027285,False,0.16199999999992087,0.19449999999994816,1,0.5746925151611982,545.4350000000001,0.01700000000005275,0.015499999999974534,30.76923076920494
Mean1,545.6125,545.6125,545.64275,0.030250000000023647,False,0.16399999999998727,0.19425000000001091,1,0.5546020527256653,545.62725,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,545.80675,545.80675,545.8380000000001,0.03125000000011369,False,0.1602499999999054,0.1915000000000191,1,0.5751309468454594,545.82225,0.015500000000088221,0.015750000000025466,31.999999999883585
Mean1,545.99825,545.99825,546.03025,0.03200000000003911,False,0.1634999999999991,0.1955000000000382,1,0.5737922885380882,546.01375,0.015499999999974534,0.016500000000064574,31.24999999996181
Mean1,546.19375,546.19375,546.224,0.030250000000023647,False,0.1614999999999327,0.19174999999995634,1,0.5793059500136601,546.20875,0.014999999999986358,0.01525000000003729,33.05785123964358
Mean1,546.3855,546.3855,546.4185,0.03300000000001546,False,0.16050000000007003,0.1935000000000855,1,0.6077585097557798,546.4025,0.01700000000005275,0.01599999999996271,30.303030303016104
Mean1,546.5790000000001,546.5790000000001,546.6095,0.03049999999996089,False,0.1642499999999245,0.1947499999998854,1,0.5523766216403923,546.594,0.014999999999986358,0.015499999999974534,32.78688524594368
Mean1,546.77375,546.77375,546.80475,0.031000000000062755,False,0.16049999999995634,0.1915000000000191,1,0.57157921527439,546.789,0.01525000000003729,0.015750000000025466,32.25806451606373
Mean1,546.96525,546.96525,546.9975,0.03224999999997635,False,0.16325000000006185,0.1955000000000382,1,0.5764012422838403,546.981,0.015750000000025466,0.016499999999950887,31.00775193800723
Mean1,547.16075,547.16075,547.1905,0.02975000000003547,False,0.1614999999999327,0.19124999999996817,1,0.5599030142742033,547.1755,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,547.352,547.352,547.385,0.03300000000001546,False,0.16049999999995634,0.1934999999999718,1,0.6193796605726897,547.36875,0.01675000000000182,0.016250000000013642,30.303030303016104
Mean1,547.5455,547.5455,547.5765,0.031000000000062755,False,0.16374999999993634,0.1947499999999991,1,0.5745376874211291,547.5605,0.015000000000100044,0.01599999999996271,32.25806451606373
Mean1,547.74025,547.74025,547.77125,0.031000000000062755,False,0.1602500000000191,0.19125000000008185,1,0.5608619625076261,547.7555,0.01525000000003729,0.015750000000025466,32.25806451606373
Mean1,547.9315,547.9315,547.96375,0.03224999999997635,False,0.1634999999999991,0.19574999999997544,1,0.5736925994523419,547.94725,0.015750000000025466,0.016499999999950887,31.00775193800723
Mean1,548.12725,548.12725,548.1569999999999,0.029749999999921783,False,0.16175000000009732,0.1915000000000191,1,0.557957049304656,548.14175,0.014499999999998181,0.015249999999923602,33.61344537823963
Mean1,548.31875,548.31875,548.3515,0.03274999999996453,False,0.16049999999995634,0.19324999999992087,1,0.5928059665275447,548.33575,0.016999999999939064,0.015750000000025466,30.534351145071238
Mean1,548.512,548.512,548.54325,0.03125,False,0.16375000000005002,0.19500000000005002,1,0.5850912192053939,548.52725,0.01525000000003729,0.01599999999996271,32.0
Mean1,548.707,548.707,548.73825,0.03125,False,0.15999999999996817,0.19124999999996817,1,0.5922288774873733,548.7225,0.015499999999974534,0.015750000000025466,32.0
Mean1,548.89825,548.89825,548.9305,0.03225000000009004,False,0.16324999999994816,0.1955000000000382,1,0.5623276399831917,548.914,0.015750000000025466,0.016500000000064574,31.007751937897925
Mean1,549.09375,549.09375,549.12325,0.02949999999998454,False,0.16200000000003456,0.1915000000000191,1,0.5546765809385804,549.10825,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,549.28525,549.28525,549.318,0.03274999999996453,False,0.16075000000000728,0.1934999999999718,1,0.5913874707984941,549.30225,0.016999999999939064,0.015750000000025466,30.534351145071238
Mean1,549.47875,549.47875,549.5095,0.030750000000011823,False,0.16375000000005002,0.19450000000006185,1,0.5663344190945937,549.4935,0.014750000000049113,0.01599999999996271,32.52032520323953
Mean1,549.67325,549.67325,549.7045,0.03125,False,0.15974999999991724,0.19099999999991724,1,0.6038746486661887,549.6885,0.015249999999923602,0.016000000000076398,32.0
Mean1,549.86425,549.86425,549.89725,0.03300000000001546,False,0.16250000000002274,0.1955000000000382,1,0.6089927616856265,549.88075,0.016500000000064574,0.016499999999950887,30.303030303016104
Mean1,550.05975,550.05975,550.08925,0.02949999999998454,False,0.1622499999999718,0.19174999999995634,1,0.5454591396630146,550.0745000000001,0.014750000000049113,0.014749999999935426,33.89830508476353
Mean1,550.2515,550.2515,550.284,0.032500000000027285,False,0.16075000000000728,0.19325000000003456,1,0.5923858646967677,550.268,0.016500000000064574,0.01599999999996271,30.76923076920494
Mean1,550.44475,550.44475,550.47575,0.03099999999994907,False,0.1634999999999991,0.19449999999994816,1,0.5655960961124774,550.45975,0.014999999999986358,0.01599999999996271,32.25806451618203
Mean1,550.63925,550.63925,550.6705,0.03125,False,0.16000000000008185,0.19125000000008185,1,0.5755776519251379,550.65475,0.015500000000088221,0.01574999999991178,32.0
Mean1,550.8305,550.8305,550.86275,0.03224999999997635,False,0.16300000000001091,0.19524999999998727,1,0.5891666824849895,550.84625,0.015750000000025466,0.016499999999950887,31.00775193800723
Mean1,551.02575,551.02575,551.056,0.030250000000023647,False,0.16099999999994452,0.19124999999996817,1,0.58782761662878,551.04075,0.014999999999986358,0.01525000000003729,33.05785123964358
Mean1,551.217,551.217,551.2495,0.032500000000027285,False,0.16124999999999545,0.19375000000002274,1,0.5789161851063358,551.234,0.01700000000005275,0.015499999999974534,30.76923076920494
Mean1,551.41075,551.41075,551.441,0.030250000000023647,False,0.1634999999999991,0.19375000000002274,1,0.5601412676914275,551.4255,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,551.6045,551.6045,551.636,0.031499999999937245,False,0.15999999999996817,0.1914999999999054,1,0.578367716096055,551.62025,0.015750000000025466,0.01574999999991178,31.746031746094992
Mean1,551.7959999999999,551.7959999999999,551.82775,0.03175000000010186,False,0.16399999999998727,0.19575000000008913,1,0.5751581221874118,551.8115,0.015500000000088221,0.016250000000013642,31.496062992024935
Mean1,551.99175,551.99175,552.02175,0.029999999999972715,False,0.16124999999999545,0.19124999999996817,1,0.5672547097616379,552.0065,0.014749999999935426,0.01525000000003729,33.33333333336365
Mean1,552.183,552.183,552.21625,0.033249999999952706,False,0.16075000000000728,0.19399999999995998,1,0.6180160967188043,552.20025,0.017249999999989996,0.01599999999996271,30.07518796996759
Mean1,552.377,552.377,552.4069999999999,0.029999999999972715,False,0.16325000000006185,0.19325000000003456,1,0.5493043527085865,552.3915000000001,0.014500000000111868,0.015499999999860847,33.33333333336365
Mean1,552.57025,552.57025,552.602,0.03174999999998818,False,0.15999999999996817,0.19174999999995634,1,0.5842711282549975,552.5862500000001,0.016000000000076398,0.01574999999991178,31.496062992137713
Mean1,552.762,552.762,552.79375,0.03175000000010186,False,0.1634999999999991,0.19525000000010095,1,0.580159377546686,552.777,0.015000000000100044,0.01675000000000182,31.496062992024935
Mean1,552.95725,552.95725,552.98775,0.03049999999996089,False,0.15999999999996817,0.19049999999992906,1,0.5670267630294189,552.97225,0.014999999999986358,0.015499999999974534,32.78688524594368
Mean1,553.14775,553.14775,553.1805,0.03275000000007822,False,0.1622499999999718,0.19500000000005002,1,0.5846207164143427,553.16425,0.016500000000064574,0.016250000000013642,30.534351144965242
Mean1,553.34275,553.34275,553.373,0.030250000000023647,False,0.16249999999990905,0.1927499999999327,1,0.5781866838580657,553.35775,0.014999999999986358,0.01525000000003729,33.05785123964358
Mean1,553.5355,553.5355,553.5675,0.03200000000003911,False,0.1602500000000191,0.1922500000000582,1,0.5794963594906958,553.55175,0.016250000000013642,0.015750000000025466,31.24999999996181
Mean1,553.72775,553.72775,553.75875,0.03099999999994907,False,0.16399999999998727,0.19499999999993634,1,0.5640331169411154,553.74275,0.014999999999986358,0.01599999999996271,32.25806451618203
Mean1,553.92275,553.92275,553.9535,0.030750000000011823,False,0.16000000000008185,0.19075000000009368,1,0.5733366119707967,553.93775,0.015000000000100044,0.01574999999991178,32.52032520323953
Mean1,554.1135,554.1135,554.14575,0.03224999999997635,False,0.16274999999995998,0.19499999999993634,1,0.5828108647769794,554.1295,0.01599999999996271,0.016250000000013642,31.00775193800723
Mean1,554.3085,554.3085,554.33825,0.02975000000003547,False,0.16124999999999545,0.19100000000003092,1,0.5644258926570028,554.323,0.014499999999998181,0.01525000000003729,33.61344537811119
Mean1,554.4995,554.4995,554.533,0.03350000000000364,False,0.1602500000000191,0.19375000000002274,1,0.6214422144807155,554.5165000000001,0.01700000000005275,0.016499999999950887,29.850746268653474
Mean1,554.69325,554.69325,554.72375,0.03049999999996089,False,0.1634999999999991,0.19399999999995998,1,0.5589884299215039,554.708,0.014749999999935426,0.015750000000025466,32.78688524594368
Mean1,554.88725,554.88725,554.9185,0.03125,False,0.15975000000003092,0.19100000000003092,1,0.5724285473677285,554.90275,0.015499999999974534,0.015750000000025466,32.0
Mean1,555.07825,555.07825,555.11025,0.03199999999992542,False,0.16300000000001091,0.19499999999993634,1,0.5778003858092642,555.09375,0.015499999999974534,0.016499999999950887,31.25000000007283
Mean1,555.27325,555.27325,555.3035,0.030250000000023647,False,0.1602500000000191,0.19050000000004275,1,0.5669428150766562,555.2882500000001,0.015000000000100044,0.015249999999923602,33.05785123964358
Mean1,555.46375,555.46375,555.49625,0.032500000000027285,False,0.16174999999998363,0.19425000000001091,1,0.5854779460124061,555.4805,0.01675000000000182,0.015750000000025466,30.76923076920494
Mean1,555.658,555.658,555.68825,0.030250000000023647,False,0.16099999999994452,0.19124999999996817,1,0.5804815784059282,555.673,0.014999999999986358,0.01525000000003729,33.05785123964358
Mean1,555.84925,555.84925,555.88225,0.03300000000001546,False,0.16049999999995634,0.1934999999999718,1,0.59406614557391,555.86625,0.01700000000005275,0.01599999999996271,30.303030303016104
Mean1,556.04275,556.04275,556.073,0.030250000000023647,False,0.16275000000007367,0.19300000000009732,1,0.5546620935942377,556.0575,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,556.23575,556.23575,556.26775,0.03199999999992542,False,0.15949999999998,0.1914999999999054,1,0.5842912552334439,556.25175,0.01599999999996271,0.01599999999996271,31.25000000007283
Mean1,556.42725,556.42725,556.4590000000001,0.03175000000010186,False,0.1634999999998854,0.19524999999998727,1,0.5762546316477337,556.4422500000001,0.015000000000100044,0.01675000000000182,31.496062992024935
Mean1,556.6225,556.6225,556.65275,0.030250000000023647,False,0.15975000000003092,0.19000000000005457,1,0.5674914268817992,556.63725,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,556.8125,556.8125,556.8455,0.03300000000001546,False,0.16200000000003456,0.19500000000005002,1,0.607720460217496,556.8295,0.01700000000005275,0.01599999999996271,30.303030303016104
Mean1,557.0075,557.0075,557.0375,0.029999999999972715,False,0.16150000000004638,0.1915000000000191,1,0.5713448640039369,557.02225,0.014749999999935426,0.01525000000003729,33.33333333336365
Mean1,557.1990000000001,557.1990000000001,557.2315,0.0324999999999136,False,0.16049999999995634,0.19299999999986994,1,0.582652583046539,557.21575,0.016749999999888132,0.015750000000025466,30.76923076931257
Mean1,557.3919999999999,557.3919999999999,557.4225,0.03050000000007458,False,0.16300000000001091,0.1935000000000855,1,0.5632935165046785,557.407,0.015000000000100044,0.015499999999974534,32.786885245821466
Mean1,557.5855,557.5855,557.61725,0.03174999999998818,False,0.15949999999998,0.19124999999996817,1,0.5880642313660001,557.60125,0.015750000000025466,0.01599999999996271,31.496062992137713
Mean1,557.77675,557.77675,557.80825,0.03150000000005093,False,0.16324999999994816,0.1947499999999991,1,0.5751659485454182,557.792,0.01525000000003729,0.016250000000013642,31.746031745980417
Mean1,557.9715,557.9715,558.00225,0.030750000000011823,False,0.15999999999996817,0.19074999999998,1,0.5718200279299867,557.9865,0.014999999999986358,0.015750000000025466,32.52032520323953
Mean1,558.16225,558.16225,558.19525,0.03300000000001546,False,0.16200000000003456,0.19500000000005002,1,0.608076246461966,558.17875,0.016500000000064574,0.016499999999950887,30.303030303016104
Mean1,558.35725,558.35725,558.38675,0.02949999999998454,False,0.16150000000004638,0.19100000000003092,1,0.553737466668762,558.37175,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,558.54825,558.54825,558.581,0.03274999999996453,False,0.16049999999995634,0.19324999999992087,1,0.5935162747448196,558.565,0.01675000000000182,0.01599999999996271,30.534351145071238
Mean1,558.7415,558.7415,558.77175,0.030250000000023647,False,0.16250000000002274,0.19275000000004638,1,0.5628272238179022,558.75625,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,558.93425,558.93425,558.9665,0.03224999999997635,False,0.15949999999998,0.19174999999995634,1,0.5903386274872378,558.9505,0.016250000000013642,0.01599999999996271,31.00775193800723
Mean1,559.126,559.126,559.1575,0.03150000000005093,False,0.16300000000001091,0.19450000000006185,1,0.5679610447487351,559.141,0.014999999999986358,0.016500000000064574,31.746031745980417
Mean1,559.3205,559.3205,559.35175,0.03125,False,0.15999999999996817,0.19124999999996817,1,0.5952027526271869,559.33575,0.015249999999923602,0.016000000000076398,32.0
Mean1,559.51175,559.51175,559.54425,0.032500000000027285,False,0.16250000000002274,0.19500000000005002,1,0.576232610709957,559.52775,0.01599999999996271,0.016500000000064574,30.76923076920494
Mean1,559.70675,559.70675,559.7365,0.029749999999921783,False,0.16075000000000728,0.19049999999992906,1,0.5576401398706359,559.7215,0.014749999999935426,0.014999999999986358,33.61344537823963
Mean1,559.89725,559.89725,559.93025,0.03300000000001546,False,0.16049999999995634,0.1934999999999718,1,0.5953058106975083,559.91425,0.01700000000005275,0.01599999999996271,30.303030303016104
Mean1,560.09075,560.09075,560.121,0.030250000000023647,False,0.16200000000003456,0.1922500000000582,1,0.5652184023119824,560.1057500000001,0.015000000000100044,0.015249999999923602,33.05785123964358
Mean1,560.283,560.283,560.3155,0.032500000000027285,False,0.15924999999992906,0.19174999999995634,1,0.5905911566713662,560.2995,0.016499999999950887,0.016000000000076398,30.76923076920494
Mean1,560.47475,560.47475,560.5065,0.03174999999998818,False,0.16275000000007367,0.19450000000006185,1,0.5901355935770625,560.49,0.01525000000003729,0.016499999999950887,31.496062992137713
Mean1,560.66925,560.66925,560.70025,0.03099999999994907,False,0.15975000000003092,0.19074999999998,1,0.5674398433136225,560.6845,0.015249999999923602,0.015750000000025466,32.25806451618203
Mean1,560.86,560.86,560.89175,0.03174999999998818,False,0.16300000000001091,0.1947499999999991,1,0.564431970647633,560.8755,0.015499999999974534,0.016250000000013642,31.496062992137713
Mean1,561.05475,561.05475,561.085,0.030250000000023647,False,0.15999999999996817,0.19024999999999181,1,0.5618480523416621,561.06975,0.014999999999986358,0.01525000000003729,33.05785123964358
Mean1,561.245,561.245,561.27775,0.03274999999996453,False,0.16174999999998363,0.19449999999994816,1,0.5918002066609225,561.2615,0.016499999999950887,0.016250000000013642,30.534351145071238
Mean1,561.4395,561.4395,561.46925,0.02975000000003547,False,0.16075000000000728,0.19050000000004275,1,0.5639209047480146,561.4540000000001,0.014500000000111868,0.015249999999923602,33.61344537811119
Mean1,561.63,561.63,561.66325,0.033249999999952706,False,0.1602500000000191,0.1934999999999718,1,0.6168059261746752,561.64725,0.017249999999989996,0.01599999999996271,30.07518796996759
Mean1,561.8235,561.8235,561.854,0.03050000000007458,False,0.1622499999999718,0.19275000000004638,1,0.5791102044556743,561.8385000000001,0.015000000000100044,0.015499999999974534,32.786885245821466
Mean1,562.01625,562.01625,562.04825,0.03200000000003911,False,0.15975000000003092,0.19175000000007003,1,0.5779347694709303,562.03225,0.01599999999996271,0.016000000000076398,31.24999999996181
Mean1,562.2080000000001,562.2080000000001,562.23875,0.030749999999898137,False,0.16300000000001091,0.19374999999990905,1,0.5657422654950677,562.22275,0.014749999999935426,0.01599999999996271,32.52032520335976
Mean1,562.40175,562.40175,562.43325,0.03150000000005093,False,0.15924999999992906,0.19074999999998,1,0.5812232301300092,562.4175,0.015750000000025466,0.015750000000025466,31.746031745980417
Mean1,562.5925,562.5925,562.6245,0.03200000000003911,False,0.16274999999995998,0.1947499999999991,1,0.5780097299490868,562.6080000000001,0.015500000000088221,0.016499999999950887,31.24999999996181
Mean1,562.78725,562.78725,562.81775,0.03050000000007458,False,0.15999999999996817,0.19050000000004275,1,0.5597804133793156,562.8025,0.01525000000003729,0.01525000000003729,32.786885245821466
Mean1,562.97775,562.97775,563.011,0.033249999999952706,False,0.16150000000004638,0.1947499999999991,1,0.6138027945129846,562.9947500000001,0.01700000000005275,0.016249999999899956,30.07518796996759
Mean1,563.1725,563.1725,563.20225,0.02975000000003547,False,0.1614999999999327,0.19124999999996817,1,0.5549999223626687,563.1872500000001,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,563.36375,563.36375,563.3965,0.03274999999996453,False,0.1602500000000191,0.19299999999998363,1,0.5952742046169456,563.38075,0.01700000000005275,0.01574999999991178,30.534351145071238
Mean1,563.55675,563.55675,563.58725,0.03050000000007458,False,0.1622499999999718,0.19275000000004638,1,0.5719548731481471,563.5717500000001,0.015000000000100044,0.015499999999974534,32.786885245821466
Mean1,563.7495,563.7495,563.78175,0.03224999999997635,False,0.15949999999998,0.19174999999995634,1,0.5920786497929365,563.76575,0.016250000000013642,0.01599999999996271,31.00775193800723
Mean1,563.94125,563.94125,563.97225,0.031000000000062755,False,0.16300000000001091,0.19400000000007367,1,0.5702729076810045,563.9562500000001,0.015000000000100044,0.01599999999996271,32.25806451606373
Mean1,564.13525,564.13525,564.16675,0.031499999999937245,False,0.15925000000004275,0.19074999999998,1,0.5954045141511559,564.15075,0.015499999999974534,0.01599999999996271,31.746031746094992
Mean1,564.326,564.326,564.35825,0.03224999999997635,False,0.16274999999995998,0.19499999999993634,1,0.572419391095712,564.34175,0.015750000000025466,0.016499999999950887,31.00775193800723
Mean1,564.521,564.521,564.5509999999999,0.029999999999972715,False,0.16050000000007003,0.19050000000004275,1,0.5611466515584568,564.53575,0.014750000000049113,0.015249999999923602,33.33333333336365
Mean1,564.7115,564.7115,564.744,0.032500000000027285,False,0.16174999999998363,0.19425000000001091,1,0.5888304142364609,564.7280000000001,0.016500000000064574,0.01599999999996271,30.76923076920494
Mean1,564.90575,564.90575,564.9355,0.02975000000003547,False,0.16124999999999545,0.19100000000003092,1,0.562454100697142,564.9205000000001,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,565.09675,565.09675,565.1295,0.03274999999996453,False,0.1602500000000191,0.19299999999998363,1,0.6028822382727514,565.1135,0.01675000000000182,0.01599999999996271,30.534351145071238
Mean1,565.28975,565.28975,565.32075,0.03099999999994907,False,0.16250000000002274,0.1934999999999718,1,0.5902424174035884,565.30475,0.014999999999986358,0.01599999999996271,32.25806451618203
Mean1,565.48325,565.48325,565.515,0.03174999999998818,False,0.15949999999998,0.19124999999996817,1,0.5812849439061076,565.49925,0.01599999999996271,0.015750000000025466,31.496062992137713
Mean1,565.6745,565.6745,565.706,0.03150000000005093,False,0.16300000000001091,0.19450000000006185,1,0.5701723121234161,565.6895000000001,0.015000000000100044,0.016499999999950887,31.746031745980417
Mean1,565.869,565.869,565.9,0.03099999999994907,False,0.15899999999999181,0.18999999999994088,1,0.5757285733110737,565.8842500000001,0.01525000000003729,0.01574999999991178,32.25806451618203
Mean1,566.059,566.059,566.09125,0.03224999999997635,False,0.16275000000007367,0.19500000000005002,1,0.5820268863217913,566.07475,0.015750000000025466,0.016499999999950887,31.00775193800723
Mean1,566.254,566.254,566.28425,0.030250000000023647,False,0.15899999999999181,0.18925000000001546,1,0.5689628103809863,566.2687500000001,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,566.44325,566.44325,566.47675,0.03350000000000364,False,0.1614999999999327,0.19499999999993634,1,0.6166425024972338,566.46025,0.016999999999939064,0.016500000000064574,29.850746268653474
Mean1,566.63825,566.63825,566.66825,0.029999999999972715,False,0.16075000000012096,0.19075000000009368,1,0.5761514020490357,566.65325,0.014999999999986358,0.014999999999986358,33.33333333336365
Mean1,566.8290000000001,566.8290000000001,566.86175,0.03274999999996453,False,0.16099999999994452,0.19374999999990905,1,0.5764180752601631,566.846,0.016999999999939064,0.015750000000025466,30.534351145071238
Mean1,567.02275,567.02275,567.05275,0.029999999999972715,False,0.1622500000000855,0.1922500000000582,1,0.5624610077078418,567.0375,0.014750000000049113,0.015249999999923602,33.33333333336365
Mean1,567.215,567.215,567.2475,0.0324999999999136,False,0.15949999999998,0.1919999999998936,1,0.5936511387732694,567.2315,0.016499999999950887,0.01599999999996271,30.76923076931257
Mean1,567.4069999999999,567.4069999999999,567.43775,0.03075000000012551,False,0.16274999999995998,0.1935000000000855,1,0.5724129513139861,567.42175,0.014750000000049113,0.016000000000076398,32.5203252031193
Mean1,567.6005,567.6005,567.63225,0.03174999999998818,False,0.15899999999999181,0.19074999999998,1,0.5868788213687042,567.61625,0.015750000000025466,0.01599999999996271,31.496062992137713
Mean1,567.79125,567.79125,567.8235,0.03224999999997635,False,0.16300000000001091,0.19524999999998727,1,0.6023793529121143,567.80675,0.015499999999974534,0.01675000000000182,31.00775193800723
Mean1,567.9865,567.9865,568.0169999999999,0.03049999999996089,False,0.15899999999999181,0.1894999999999527,1,0.5709086795834158,568.00125,0.014750000000049113,0.01574999999991178,32.78688524594368
Mean1,568.1759999999999,568.1759999999999,568.20825,0.03225000000009004,False,0.16250000000002274,0.19475000000011278,1,0.5686020305338515,568.192,0.016000000000076398,0.016250000000013642,31.007751937897925
Mean1,568.37075,568.37075,568.40075,0.029999999999972715,False,0.15999999999996817,0.18999999999994088,1,0.5665008868665153,568.3855,0.014749999999935426,0.01525000000003729,33.33333333336365
Mean1,568.56075,568.56075,568.5935,0.03274999999996453,False,0.16150000000004638,0.19425000000001091,1,0.5916520831868828,568.57775,0.01700000000005275,0.01574999999991178,30.534351145071238
Mean1,568.755,568.755,568.785,0.029999999999972715,False,0.16075000000000728,0.19074999999998,1,0.5646014090732616,568.77,0.014999999999986358,0.014999999999986358,33.33333333336365
Mean1,568.94575,568.94575,568.979,0.03325000000006639,False,0.1602499999999054,0.1934999999999718,1,0.6019570057257759,568.963,0.017249999999989996,0.016000000000076398,30.075187969864757
Mean1,569.13925,569.13925,569.17025,0.031000000000062755,False,0.1622499999999718,0.19325000000003456,1,0.5891556777577311,569.1545,0.01525000000003729,0.015750000000025466,32.25806451606373
Mean1,569.3325,569.3325,569.36425,0.03174999999998818,False,0.15975000000003092,0.1915000000000191,1,0.576801968102103,569.3485000000001,0.016000000000076398,0.01574999999991178,31.496062992137713
Mean1,569.524,569.524,569.55525,0.03125,False,0.16250000000002274,0.19375000000002274,1,0.5702236050869834,569.539,0.014999999999986358,0.016250000000013642,32.0
Mean1,569.71775,569.71775,569.749,0.03125,False,0.15924999999992906,0.19049999999992906,1,0.5856404656896173,569.73325,0.015499999999974534,0.015750000000025466,32.0
Mean1,569.90825,569.90825,569.94025,0.03200000000003911,False,0.16275000000007367,0.19475000000011278,1,0.5836971562607653,569.92375,0.015500000000088221,0.016499999999950887,31.24999999996181
Mean1,570.1030000000001,570.1030000000001,570.1335,0.03049999999996089,False,0.15949999999998,0.18999999999994088,1,0.5671025993087477,570.118,0.014999999999986358,0.015499999999974534,32.78688524594368
Mean1,570.293,570.293,570.326,0.03300000000001546,False,0.16200000000003456,0.19500000000005002,1,0.6124808045134412,570.3095,0.016499999999950887,0.016500000000064574,30.303030303016104
Mean1,570.488,570.488,570.51775,0.029749999999921783,False,0.1610000000000582,0.19074999999998,1,0.5571325702692334,570.50275,0.014749999999935426,0.014999999999986358,33.61344537823963
